0.08|-0.98|0.84|-0.74|0.52|0.52|0.84|-0.92|-0.38|-0.50|0.10|0.12|0.08|0.52|0.14|0.64|0.26|-0.80|-0.38|-0.98|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
-0.80|-0.52|0.96|-0.36|0.76|0.22|-0.98|-0.98|0.52|0.22|0.98|-0.12|-0.16|0.34|0.80|-0.56|-0.08|0.76|-0.70|-0.08|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
0.30|-0.12|0.96|-0.30|-0.86|0.90|-0.36|0.60|-0.32|-0.58|0.00|0.02|-0.32|0.94|-0.96|-0.92|0.80|0.90|-0.12|-0.14|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
0.82|0.48|0.60|-0.64|0.34|-0.62|-0.98|0.90|-0.56|0.98|0.52|0.26|0.04|0.12|0.66|-0.82|0.88|0.62|-0.10|-0.78|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
0.36|-0.06|-0.56|0.16|-0.94|0.14|0.32|0.66|-0.62|0.78|-0.96|-0.98|-0.70|-0.38|-0.64|-0.08|0.22|-0.38|-0.06|-0.76|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
0.16|-0.76|-0.56|-0.12|-0.24|-0.04|0.26|-0.74|0.20|-1.00|0.54|0.70|0.74|0.64|0.44|0.48|-0.54|0.06|-0.04|-0.80|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
0.34|-0.88|-0.34|0.46|-0.94|0.18|0.32|0.58|0.40|-0.94|0.84|-0.42|-0.48|-0.42|-0.76|-0.88|-0.28|0.66|0.42|-0.44|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
0.78|-0.84|0.28|-0.28|0.98|0.60|0.08|-0.22|-0.38|-0.94|0.34|-0.78|0.84|-0.34|-1.00|-0.40|-0.70|-0.88|-0.42|-0.56|-0.80|0.22|0.02|0.52|-0.94|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
0.34|-0.50|-0.26|0.36|0.38|0.64|-0.64|0.20|-0.06|0.02|-0.34|0.06|-0.06|-0.06|0.64|-0.74|-0.54|0.32|0.10|-0.42|0.88|-0.70|0.62|-0.84|-0.86|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
0.44|0.30|0.58|0.18|0.68|0.98|0.86|0.70|-0.50|0.66|0.44|0.74|0.18|-0.52|-0.22|0.80|-0.94|0.84|0.00|-0.96|0.78|0.14|0.50|0.48|-0.94|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
0.06|0.64|-0.18|0.90|-0.20|-0.62|0.84|0.70|0.64|0.90|0.94|-0.78|0.88|-0.88|0.40|-0.86|0.00|0.68|-0.74|-0.40|0.12|-0.32|0.02|-0.38|0.10|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
-0.12|-0.46|-0.92|-0.96|0.16|-0.44|-0.10|-0.90|-0.04|0.60|-0.72|-0.76|-0.62|-0.34|0.08|0.80|-0.78|-0.02|0.14|0.22|0.50|0.58|0.04|-0.44|-0.10|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
-0.78|-0.48|0.06|0.78|-0.76|-0.88|-0.70|-0.10|-0.14|0.34|-0.02|-0.78|0.94|-0.30|-0.82|-0.10|0.10|-0.12|0.28|-0.42|0.22|-0.50|0.80|-0.78|0.44|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
0.78|0.48|0.06|-0.32|-0.98|0.30|-0.48|-0.92|0.36|-0.14|-0.92|-0.26|-0.44|0.32|0.00|-0.28|0.32|-0.22|-0.24|-0.56|0.76|-0.02|0.10|-0.46|0.34|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
0.96|0.80|0.32|-1.00|0.24|-1.00|-0.94|0.80|-0.40|-0.58|-0.36|-0.54|0.10|0.36|-0.66|-0.06|0.68|-0.66|0.22|-0.66|-0.76|0.78|0.14|0.14|0.90|-0.84|-0.40|-0.20|0.42|0.26|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
-0.36|0.48|-0.78|0.52|0.78|0.14|-0.88|-0.80|0.68|-0.84|0.12|0.58|0.18|0.38|-0.24|-0.52|0.68|-0.84|-0.80|0.74|-0.56|-0.50|-0.42|-0.60|-0.92|-0.78|-0.16|-0.56|0.04|-0.06|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
0.12|-0.74|0.08|0.76|0.30|0.82|-0.14|0.74|0.56|0.84|-0.30|0.76|-0.20|-0.14|0.26|-0.66|0.26|0.36|0.88|0.70|0.02|-0.30|-0.60|-0.70|0.82|-0.62|0.76|-0.30|-0.40|0.70|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
-0.84|0.88|0.38|-0.40|-0.32|-0.80|0.10|-0.14|0.12|0.44|0.36|-0.48|0.64|-0.90|0.34|-0.60|0.06|0.40|-0.30|-0.34|0.04|0.08|-0.36|-0.78|-0.42|0.78|0.22|-0.50|0.38|0.30|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
-0.60|-0.30|0.24|-0.34|-0.66|-0.04|-0.56|-0.24|0.80|0.30|-0.86|-0.32|0.12|-0.12|-0.80|0.50|-0.26|-0.36|-0.66|0.90|-0.40|0.44|0.38|-0.80|-0.80|0.86|-0.34|-0.76|0.14|-0.64|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
0.00|0.60|0.18|0.34|-0.72|-0.02|0.92|-0.26|-0.56|-0.96|0.30|-0.88|-0.88|-0.86|0.34|-0.34|0.72|0.98|-0.22|0.86|0.74|-0.32|0.14|-0.88|0.68|0.24|0.78|0.68|0.26|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
0.88|-0.38|0.88|-0.82|0.54|0.96|-0.76|-0.10|0.60|-0.90|0.46|0.60|0.28|-0.34|0.92|-0.58|0.24|-0.06|0.88|0.26|0.74|0.78|-0.74|-0.02|-0.88|0.78|0.44|-0.72|0.62|-0.14|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
-0.66|0.36|-0.62|-0.60|-0.18|-0.26|-0.12|0.38|-0.58|-0.22|0.74|-0.54|0.62|-0.86|0.24|-0.48|0.00|-0.44|-0.96|0.34|-0.46|-0.72|0.78|-0.90|0.50|-0.84|0.52|-0.48|0.14|0.02|-0.70|-0.88|0.86|0.80|-0.94|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
0.84|0.42|0.98|0.22|0.02|0.26|0.48|0.96|0.54|0.52|-0.20|-0.70|-0.72|0.48|0.28|0.94|0.94|0.62|-0.44|0.28|-0.76|-0.18|0.74|-0.40|-0.90|-0.18|0.24|0.48|-0.96|-0.60|-0.62|-0.34|-0.88|0.56|-0.56|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
0.40|-0.44|-0.72|-0.58|-0.52|-0.62|-0.08|0.92|-0.36|0.84|0.60|-0.44|-0.58|0.12|-0.48|0.06|0.38|-0.74|0.42|-0.96|-0.50|-0.38|0.10|-0.16|-0.34|-0.34|0.70|-0.30|-0.88|0.98|-0.36|0.82|0.06|-0.42|0.68|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
0.96|0.10|0.50|0.52|-0.36|0.46|0.18|-0.92|-0.10|-0.52|-0.76|-0.28|0.62|0.48|-0.96|-0.34|-0.84|-0.84|0.16|-0.48|-0.16|0.34|-0.62|0.56|0.86|0.06|-0.36|0.78|0.64|0.92|-0.96|0.46|-0.14|0.90|0.66|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
0.66|-0.20|0.96|-0.40|0.70|0.60|-0.54|-0.58|-0.28|0.92|-0.18|0.46|0.56|0.66|-0.92|0.44|-0.30|-0.92|0.52|-0.02|0.40|0.94|0.46|0.26|0.64|0.78|0.94|-0.92|0.80|0.94|0.04|0.72|-0.74|-0.10|-0.58|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
-0.92|0.90|0.20|-0.08|-0.54|0.60|0.50|0.44|-0.82|-0.60|0.16|0.50|-0.84|0.28|0.68|-0.56|0.00|-0.84|0.36|0.40|-0.10|0.48|0.42|0.16|-0.94|-0.32|-0.76|0.86|-0.78|-0.08|-0.58|0.96|0.70|0.20|0.94|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
-0.78|0.80|-0.66|-0.14|0.34|-0.28|0.34|0.62|-0.24|-0.44|0.10|0.94|-0.70|-0.06|0.30|-0.04|-0.82|-0.68|-0.08|-1.00|-0.44|0.24|0.50|0.18|0.50|0.76|-0.72|-0.64|0.60|-0.62|-0.06|-0.20|0.68|0.64|0.98|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
0.84|0.24|-0.14|0.70|-0.32|0.56|-0.76|-0.86|0.16|-0.72|0.16|-0.32|-0.16|0.38|-0.46|0.96|-0.36|0.64|0.20|0.96|-0.38|-0.78|-0.70|-0.52|0.78|-0.86|-0.14|0.72|-1.00|0.12|-0.48|0.48|0.84|-0.42|-0.26|0.02|0.84|-0.50|0.80|-0.16|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
0.92|0.76|-0.06|0.12|-0.04|0.40|-0.22|0.22|-0.32|-0.08|-0.46|-0.82|0.78|-0.96|0.44|0.12|0.16|-0.54|-0.42|0.44|-0.74|0.46|-0.24|0.52|0.06|0.46|0.04|-0.12|-0.04|-0.74|-0.54|0.30|0.76|-0.46|-0.76|-0.34|0.06|0.62|0.70|-0.20|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
0.74|0.90|0.88|0.80|-0.48|0.26|-0.04|-0.12|0.20|0.22|0.60|0.10|-0.62|0.26|0.64|0.20|-0.58|0.38|-0.70|-0.62|0.50|0.56|-0.26|0.62|0.12|0.54|0.12|-0.92|-0.42|0.08|-0.60|-0.32|0.64|-0.32|-0.66|0.38|0.20|-0.16|-0.08|0.92|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
0.24|-0.58|-0.50|-0.46|-0.58|0.24|-0.90|0.54|-0.16|-0.56|-0.54|0.04|-0.66|0.60|0.20|-0.58|0.08|0.82|0.98|-0.18|0.04|0.06|0.10|-0.34|-0.36|-0.02|0.02|0.32|-0.64|0.66|0.76|-0.38|-0.20|-0.56|0.62|-0.82|-0.50|-0.82|0.98|0.58|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
-0.56|-0.38|0.14|-0.88|-0.82|-0.14|0.52|-0.70|-0.68|-0.92|0.22|0.86|-0.32|-0.96|-0.08|-0.98|0.82|-1.00|-0.56|-0.70|0.38|0.20|-0.24|-0.66|0.88|-0.40|0.32|0.16|0.28|0.72|-0.64|0.80|0.36|-0.72|0.80|0.90|-0.44|0.96|-1.00|0.40|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
-0.88|-0.54|0.60|-0.16|-0.96|0.20|0.24|-0.80|-0.44|-0.78|-0.38|-0.38|0.40|0.96|-0.78|-0.62|-0.86|-0.80|-0.62|0.54|-0.90|-0.48|0.64|-0.30|-0.18|-0.52|-0.98|-0.36|0.10|-0.32|-0.62|-0.40|0.46|0.84|0.90|0.96|-0.28|-0.18|-0.94|0.72|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
-0.94|0.50|-0.20|-0.60|-0.78|-0.42|-0.06|-0.40|0.50|-0.20|0.36|0.50|-0.70|0.46|0.48|0.42|-0.54|0.70|0.40|-0.44|0.80|-0.10|-0.92|-0.92|-0.18|-0.84|-0.42|-0.98|-0.22|0.98|-0.72|-0.70|-0.16|-0.62|-0.84|-0.22|-0.92|-0.58|-0.86|-0.10|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00|0.00
0.46|0.70|-0.20|0.72|-0.74|0.52|-0.40|0.68|-0.38|0.16|-0.80|-0.04|-0.26|0.18|0.88|0.80|0.26|-0.90|0.38|-0.68|-0.54|0.90|0.74|0.14|0.04|0.12|-0.84|0.34|0.26|-0.78|0.72|0.40|-0.66|0.16|0.82|0.72|-0.76|0.98|-0.80|0.24|-0.82|-0.24|-0.24|0.54|-0.98|0.00|0.00|0.00|0.00|0.00
0.64|0.44|-0.92|-0.88|0.68|0.74|-0.88|-0.80|-0.82|0.28|0.40|-0.06|-0.30|-0.32|-0.58|0.42|0.04|0.92|0.70|0.64|-0.94|-0.44|0.10|-0.04|0.36|0.80|-0.60|-0.38|-0.60|-0.80|0.54|-0.10|0.42|0.68|0.98|-0.62|0.04|0.36|0.52|-0.82|0.86|0.18|0.96|0.48|-0.04|0.00|0.00|0.00|0.00|0.00
0.38|0.46|0.58|0.74|0.34|-0.72|-0.64|-0.40|-0.50|-0.88|-0.78|0.60|-0.84|-0.04|0.08|-0.56|-0.78|-0.20|-0.54|0.82|0.04|-0.26|0.76|0.68|-0.94|0.54|0.06|-0.44|-0.96|0.64|-0.80|-0.94|0.60|-0.86|0.66|-0.34|-0.16|0.92|-0.60|0.60|-0.12|0.24|-0.08|-0.64|0.42|0.00|0.00|0.00|0.00|0.00
0.74|0.84|0.50|-0.36|0.34|-0.96|-0.62|0.58|-0.70|-0.32|-0.62|0.16|-0.32|0.30|-0.10|-0.66|-1.00|-0.32|0.82|-0.14|0.94|0.12|-0.50|0.94|-0.44|-0.40|0.88|0.98|0.92|0.96|0.90|0.68|-0.48|0.54|0.36|-0.80|0.08|-0.74|-0.58|-0.86|0.44|-0.96|-0.74|-0.12|0.92|0.00|0.00|0.00|0.00|0.00
0.74|0.70|-0.80|0.82|0.94|-0.26|0.02|0.24|-0.08|0.08|0.14|0.38|0.98|0.48|-0.30|-0.56|-0.98|-0.36|0.64|0.56|-0.98|-0.08|-0.62|-0.40|-0.76|0.70|-0.84|-0.32|0.78|-0.26|-0.26|-0.20|0.66|-0.16|-0.24|-0.36|-0.88|0.60|-0.50|-0.84|-0.92|0.94|0.08|0.12|-0.18|0.00|0.00|0.00|0.00|0.00
-0.08|0.20|-0.90|0.44|-0.14|-0.68|0.28|0.32|0.90|-0.24|-0.94|0.02|0.36|-0.54|0.90|0.12|-0.62|0.76|0.38|-0.70|-0.60|0.24|-0.70|0.54|0.78|0.14|-0.82|-0.86|0.36|0.16|0.78|0.96|0.44|-0.74|-0.88|-0.38|0.22|0.04|-0.56|-0.58|0.52|0.52|-0.40|0.08|0.48|0.00|0.00|0.00|0.00|0.00
0.58|0.44|0.74|-0.90|-0.50|-0.78|-0.94|0.98|0.40|-0.74|0.58|-0.86|-0.40|0.94|0.50|-0.48|0.44|0.50|-0.50|-0.60|-0.46|0.60|0.06|0.94|0.06|-0.24|0.30|0.30|0.58|0.94|0.06|-0.48|0.74|0.82|-0.64|0.18|0.80|0.64|0.30|-0.08|0.30|0.88|-0.38|0.84|-0.96|0.00|0.00|0.00|0.00|0.00
0.46|0.00|-0.66|0.02|0.68|-0.30|0.32|-0.76|-0.20|-0.54|-0.68|-0.38|-0.20|0.70|0.92|-0.96|-0.16|0.12|-0.58|0.84|0.02|0.98|0.32|-0.66|0.40|-0.04|0.12|0.38|0.44|0.26|0.92|-0.22|0.38|-0.58|0.62|-0.26|-0.28|0.78|0.92|-0.06|-0.78|0.62|-0.24|0.66|0.58|0.06|0.82|-0.86|-0.10|-0.32
0.54|-0.80|-1.00|0.06|-0.64|-0.80|0.24|-0.76|0.58|0.64|0.62|0.14|0.78|0.44|-0.56|0.70|-0.48|-0.40|-0.96|-0.18|0.28|-0.02|-0.80|0.72|0.62|0.70|-0.98|0.92|0.86|-0.62|-0.26|-0.66|0.34|-0.12|-0.58|0.12|-0.38|0.26|0.64|-0.72|0.30|-0.22|-0.80|0.40|-0.02|-0.70|-0.08|0.86|0.46|-0.28
